iph_det_id,iph_loss_is,scheme_id,totalscheme,amount,details,entry_by,entry_date,ip_add,status,updated_by
30374,11744,2,1.0,20.0,"WSS Hatwas GI pipe 100mm dia 220 Rmt, 65mm dia 150Rmt and  wire crate to protect the pipe in Baner khad damage due to heavy rain flood ",6388.0,2023-07-21 12:06:36.103,59.89.178.109,Active,
30375,11744,2,1.0,25.0,"WSS Massal GI pipe 65mm dia 100 Rmt, 50mm dia 150 Rmt, 40mm dia 100 Rmt and P/F of Sluice valve of various dia 5 Nos damage due to heavy rain  ",6388.0,2023-07-21 12:06:36.120,59.89.178.109,Active,
30376,11744,2,1.0,22.0,"WSS Sunehar Mundla Thanpuri GI pipe 100mm dia 150Rmt,  80mm dia 150Rmt, 65mm dia  100 Rmt, wire crate and Sump well filled with silt and mud  due to heavy rain ",6388.0,2023-07-21 12:06:36.120,59.89.178.109,Active,
30377,11744,2,1.0,15.0,"WSS Gujehra in GP Malan GI pipe 65mm dia 80Rmt,  50mm dia 90Rmt, 40mm dia  100 Rmt, P/F of gate valve 4 Nos and khad X-ing GI pipe 80 mm dia 100 Rmt damage due to heavy rain ",6388.0,2023-07-21 12:06:36.163,59.89.178.109,Active,
30378,11744,2,1.0,12.0,"Seprate WSS Sadarpur, Thanpuri, Rajiana GI pipe 125mm dia 3000Rmt,  65mm dia 100Rmt, and 40mm dia 100 Rmt damage due to heavy rain ",6388.0,2023-07-21 12:06:36.163,59.89.178.109,Active,
30379,11744,2,1.0,5.0,LWSS Baroh Bushal Ph.1st Boundary Wall and fancing panel = 25 Rmt. Damage due to land sliding of section office Baroh.,6388.0,2023-07-21 12:06:36.163,59.89.178.109,Active,
30380,11745,2,11.0,4.5,LWSS Kandi Dholran G.I. pipe 50mm dia = 200 Rmt. Damaged due to heavey rain and land sliding in village Chanatu.,6388.0,2023-07-21 12:15:53.740,59.89.178.109,Active,
30381,11745,2,1.0,3.0,LWSS Rajiana Gorup of village Phase 3rd at Balugaloa G.I. pipe 50mm dia = 150 Rmt. Damaged due to  land sliding in village Balugaloa,6388.0,2023-07-21 12:15:53.740,59.89.178.109,Active,
30382,11745,2,1.0,2.0,LWSS Matiyal Bareher pumping machinery of 1st stage damaged,6388.0,2023-07-21 12:15:53.753,59.89.178.109,Active,
30383,11745,2,1.0,2.0,LWSS Lunha Mangrella Gravity main Dhar to Gumerh 40 mm dia  60 Rmt. Due to land sliding ,6388.0,2023-07-21 12:15:53.753,59.89.178.109,Active,
30384,11746,2,1.0,2.0,"GWSS Tikri Dasakna in GP Tikri Dasakna
",2152.0,2023-07-21 12:17:00.940,117.220.30.24,Active,
30385,11746,2,1.0,4.0,"GWSS Beyong Tatwa in GP Beyong Tatwa 
",2152.0,2023-07-21 12:17:00.957,117.220.30.24,Active,
30386,11746,2,1.0,2.5,"GWSS Panjah in GP Badol
",2152.0,2023-07-21 12:17:00.957,117.220.30.24,Active,
30387,11746,2,0.0,2.0,"GWSS Kando in GP Badol
",2152.0,2023-07-21 12:17:00.957,117.220.30.24,Active,
30388,11746,2,1.0,3.5,"GWSS Bhallar in GP Bhallar Bhallona
",2152.0,2023-07-21 12:17:00.957,117.220.30.24,Active,
30389,11746,2,0.0,2.0,"GWSS Kenthu Ki Teer in GP Bhallar Bhallona
",2152.0,2023-07-21 12:17:00.973,117.220.30.24,Active,
30390,11746,2,1.0,3.0,"GWSS Korag in GP Beyong Tatwa
",2152.0,2023-07-21 12:17:00.973,117.220.30.24,Active,
30391,11746,2,1.0,4.0,"GWSS Roadhar in GP Deawri Kharan
",2152.0,2023-07-21 12:17:00.973,117.220.30.24,Active,
30392,11746,2,1.0,3.0,"GWSS Gehal in GP Gehal Demaina
",2152.0,2023-07-21 12:17:00.990,117.220.30.24,Active,
30393,11746,2,1.0,15.0,"LWSS Rajana in G.P. Rajana
",2152.0,2023-07-21 12:17:01.037,117.220.30.24,Active,
30394,11747,2,1.0,8.0,"GWSS Kakog in G.P. Bounal Kakog
",2152.0,2023-07-21 12:19:56.983,117.220.30.24,Active,
30395,11747,2,1.0,5.0,"GWSS Sangrah in G.P. Sangrah
",2152.0,2023-07-21 12:19:57.017,117.220.30.24,Active,
30396,11747,2,1.0,20.0,"R/M Multi villages GWSS to 11 Nos. Panchyats under Sub Tehsil Nohradhar
",2152.0,2023-07-21 12:19:57.047,117.220.30.24,Active,
30397,11747,2,1.0,5.0,"GWSS Nohradhar in Tehsil Nohradhar Distt. Sirmour 
",2152.0,2023-07-21 12:19:57.080,117.220.30.24,Active,
30398,11747,2,1.0,4.0,"GWSS to LOH Shilla Bag in GP Gawahi 
",2152.0,2023-07-21 12:19:57.110,117.220.30.24,Active,
30399,11747,2,1.0,7.0,"GWSS to village Arloo in GP Gawahi Tehsil Sh. Renuka Ji District Sirmour HP
",2152.0,2023-07-21 12:19:57.157,117.220.30.24,Active,
30400,11747,2,1.0,6.0,"GWSS to LOH Bhattan Bhujond in GP Bhattan Bhujond
",2152.0,2023-07-21 12:19:57.187,117.220.30.24,Active,
30401,11747,2,1.0,4.0,"GWSS to village Devamanal in GP Devamanal 
",2152.0,2023-07-21 12:19:57.220,117.220.30.24,Active,
30402,11747,2,1.0,2.0,"GWSS NohraBazar in GP Nohradhar.
",2152.0,2023-07-21 12:19:57.250,117.220.30.24,Active,
30403,11747,2,1.0,3.0," GWSS ulana in GP Nohradhar.
",2152.0,2023-07-21 12:19:57.267,117.220.30.24,Active,
30404,11748,2,1.0,2.5,LWSS Thana Bargran Gravity main 65 mm dia damaged,6388.0,2023-07-21 12:26:42.647,59.89.178.109,Active,
30405,11748,2,1.0,5.0,Aug. of various WSS for Nagrota Bagwan P/well filled and Gallery with silt,6388.0,2023-07-21 12:26:42.660,59.89.178.109,Active,
30406,11748,2,1.0,5.0,LWSS Samloti Usther Land sliding near tank ,6388.0,2023-07-21 12:26:42.660,59.89.178.109,Active,
30407,11748,2,1.0,8.0,LWSS Mumta Bandi Masandkar Damage of P/well,6388.0,2023-07-21 12:26:42.677,59.89.178.109,Active,
30408,11748,2,1.0,5.0,LWSS Upperli Kothia Phase-1st Land sliding near tank,6388.0,2023-07-21 12:26:42.723,59.89.178.109,Active,
30409,11748,2,1.0,7.0,"LWSS Chanatu Sloa Gravity main 50mm dia 100 Rmt, 65mm dia 80 Rmt damage due to land sliding ",6388.0,2023-07-21 12:26:42.723,59.89.178.109,Active,
30410,11748,2,1.0,6.0,"LWSS Chakwan Kandi Gravity main 50mm dia 70 Rmt, 32mm dia 80 Rmt damage due to heavy rain flood ",6388.0,2023-07-21 12:26:42.747,59.89.178.109,Active,
30411,11748,2,1.0,6.0,"LWSS Lohar Lahari GI pipe 100mm dia 300 RMt, NRV 100mm dia damaged due to heavy rain ",6388.0,2023-07-21 12:26:42.747,59.89.178.109,Active,
30412,11748,2,1.0,5.0,"LWSS Jakhnehar G.I. pipe 50mm dia = 200 Rmt ,65mm dia 150 Rmt Damaged due to heavey rain ",6388.0,2023-07-21 12:26:42.757,59.89.178.109,Active,
30413,11749,1002,1.0,15.0,"FIS Kandul Kuhl Head weir damaged, wire crate and Main channel filled with sand due to heavy rain flood ",6388.0,2023-07-21 12:29:46.870,59.89.178.109,Active,
30414,11749,1002,1.0,12.0,FIS Lahar Balla Kuhl 400 Rmt Khul filled with silt & 100mm chanel damaged due to land slide ,6388.0,2023-07-21 12:29:46.887,59.89.178.109,Active,
30415,11750,1002,1.0,8.0,FIS Masandkar Rising main 100 Rmts damaged due to heavy rain ,6388.0,2023-07-21 12:32:23.030,59.89.178.109,Active,
30416,11750,1002,1.0,10.0,LIS Massal Rising main 150mm dia damaged ,6388.0,2023-07-21 12:32:23.030,59.89.178.109,Active,
30419,11753,2,1.0,4.0,"GWSS Bhaturi in GP Nohradhar.
",2152.0,2023-07-21 12:45:22.977,117.220.30.24,Active,
30420,11753,2,1.0,5.0,"GWSS Mand bag in GP Bhutlimanal .
",2152.0,2023-07-21 12:45:22.977,117.220.30.24,Active,
30421,11753,2,1.0,4.0,"GWSS Kuftoo in GP Ser Tandula.
",2152.0,2023-07-21 12:45:22.977,117.220.30.24,Active,
30422,11753,2,1.0,5.0,"GWSS Chouras in GP Devnathanga.
",2152.0,2023-07-21 12:45:22.977,117.220.30.24,Active,
30423,11753,2,1.0,6.0,"LWSS Bharari 
",2152.0,2023-07-21 12:45:22.990,117.220.30.24,Active,
30424,11753,2,1.0,2.0,"Rain water harvesting structure Bhanra 
",2152.0,2023-07-21 12:45:22.990,117.220.30.24,Active,
30425,11753,2,1.0,3.0,"GWSS Ghaton 
",2152.0,2023-07-21 12:45:22.990,117.220.30.24,Active,
30426,11753,2,1.0,5.0,"LWSS unger Kando 
",2152.0,2023-07-21 12:45:23.007,117.220.30.24,Active,
30427,11753,2,1.0,2.0,"LWSS Devna 
",2152.0,2023-07-21 12:45:23.007,117.220.30.24,Active,
30428,11753,2,1.0,3.0,"GWSS  Kakog 
",2152.0,2023-07-21 12:45:23.007,117.220.30.24,Active,
30429,11754,1003,1.0,30.0,"Sewerage Scheme to Dr. R.P.G.M.C. Tanda Blockage and damage of DI pipe in Distribution Network of Various location,  damage of Main hole Chamber, Protection work and wire crate bank in STP damage",6388.0,2023-07-21 12:49:57.660,59.89.178.109,Active,
30431,11756,1003,1.0,65.0,pipes and chamber damaged (Sewerage  Scheme Palampur Town) ,6388.0,2023-07-21 13:06:10.317,49.36.144.43,Active,
30436,11757,1002,1.0,45.0,Head Damaged and slips intermitted RDs and R/wall damaged FIS Jeul kuhl,6388.0,2023-07-21 13:10:20.260,49.36.144.43,Active,
30437,11758,1002,1.0,85.0, Slips at various RDs (FIS Dewan Chand Kuhl),6388.0,2023-07-21 13:10:34.783,49.36.144.43,Active,
30438,11759,1002,1.0,55.0,"Head Damaged and slips at various RDs
Chandruhal kuhl",6388.0,2023-07-21 13:11:42.223,49.36.144.43,Active,
30439,11760,1002,1.0,95.0,Landslide (FIS Gran Di Kuhl),6388.0,2023-07-21 13:12:42.390,49.36.144.43,Active,
30440,11761,1002,1.0,62.0,"Head Damaged and slips at various RDs
Soly Kuhl",6388.0,2023-07-21 13:28:47.060,49.36.144.43,Active,
30441,11762,1002,1.0,72.0, Filled with silt &Boulder  (FIS Pernuhal Kuhl),6388.0,2023-07-21 13:31:42.800,49.36.144.43,Active,
30442,11755,1002,1.0,69.0,"Head Damaged and slips intermitted RDS and R/wall damaged
FIS Maang kuhl",6388.0,2023-07-21 13:32:02.283,49.36.144.43,Active,
30443,11763,1002,1.0,78.0,"(Head Damaged and slips at various RDs 
Kusmal Kuhl",6388.0,2023-07-21 13:33:23.857,49.36.144.43,Active,
30444,11764,2,1.0,79.0," gravity main damaged, protection work  125mm Pipes ( WSS Holta Banuri 
 Salina) ",6388.0,2023-07-21 13:37:15.127,49.36.144.43,Active,
30445,11765,2,1.0,56.0,"Protection work damaged & submeresble pump washed
LWSS Kili Bhuwana",6388.0,2023-07-21 13:37:49.053,49.36.144.43,Active,
30446,11766,2,1.0,65.0,"Protection work damaged & intake
LWSS Draman jalag",6388.0,2023-07-21 13:39:42.067,49.36.144.43,Active,
30447,11767,2,1.0,55.0,"Intake chamber damaged GI pip 100 mm dia=150 rmts (WSS Kandi bhagotla )
",6388.0,2023-07-21 13:40:17.747,49.36.144.43,Active,
30449,11769,1002,1.0,115.0,Kuhl filled with silt & boulder ( FIS Kripal Chand Kuhl),6388.0,2023-07-21 14:18:17.223,49.36.144.43,Active,
30450,11768,2,1.0,71.0,"Check dam & Intake damaged
(LWSS Shanti Ban)",6388.0,2023-07-21 14:19:46.950,49.36.144.43,Active,
30451,11770,2,1.0,10.0,"WSS HatwasGI Pipe 100mm dia 140 Rmt, 80mm dia 200Rmt, 65mm dia wire crate work & intake chamber washed away due to heavy rain ",6388.0,2023-07-21 14:30:11.123,59.89.178.109,Active,
30452,11770,2,1.0,12.0,"WSS Sadarpur Thanpuri Rajiana GI pipe line 150mm dia 100 Rmt, 80mm dia 70 Rmt, 65mm dia 50 Rmt damage due to heavy rain flood ",6388.0,2023-07-21 14:30:11.123,59.89.178.109,Active,
30453,11770,2,1.0,5.0,LWSS Dasher bari Submersible pump 5 HP washed away due to heavy rain flood ,6388.0,2023-07-21 14:30:11.140,59.89.178.109,Active,
30454,11770,2,1.0,6.0,LWSS Samloti Usther Gravity main 65mm dia 50 Rmt damage due to heavy rain flood ,6388.0,2023-07-21 14:30:11.140,59.89.178.109,Active,
30455,11770,2,1.0,10.0,LWSS Jakhnehar GI pipe line 100mm dia 80Rmt & 65mm dia 80 Rmt damage due to heavy rain ,6388.0,2023-07-21 14:30:11.157,59.89.178.109,Active,
30456,11771,2,1.0,10.0,"LWSS Uperlli Kothi Ph-I& II GI pipe line 150mm dia 100 Rmt, 80mm dia 70 Rmt, 65mm dia 50 Rmt damage due to heavy rain flood ",6388.0,2023-07-21 14:34:30.203,59.89.178.109,Active,
30457,11771,2,1.0,6.0,LWSS Mumta Bandi Masandkar Pump house filed with silt due to heavy rain flood ,6388.0,2023-07-21 14:34:30.203,59.89.178.109,Active,
30458,11771,2,1.0,6.0,LWSS Baroh Bushal Gravity main 50mm dia 40 Rmt 32mm dia 30 Rmt damage due to heavy flood in Nakha Khad,6388.0,2023-07-21 14:34:30.250,59.89.178.109,Active,
30459,11771,2,1.0,7.0,"LWSS Bhatt Lahari GamiSump well field with malwa silt, Rising main 80mm 60 Rmt  damage due to flood in khad  ",6388.0,2023-07-21 14:34:30.250,59.89.178.109,Active,
30460,11771,2,1.0,8.0,"LWSS Malanoo Near Thamba Gravity main 80 mm dia 150 Rmt, 65mm dia 100Rmt damage due to heavy rain flood ",6388.0,2023-07-21 14:34:30.297,59.89.178.109,Active,
30461,11772,1002,1.0,12.0,"FIS Sandul Kuhl Land Slide Near RD 110 to 137 of Kuhl and filled with Bolder, R/wall, Slip fills RD 40 to 80mtr & wire crate work damaged due to heavy rain.",6388.0,2023-07-21 14:39:07.680,59.89.178.109,Active,
30462,11772,1002,1.0,8.0,"FIS Kathul Kuhl Head weir, Sump well collection tank damage due to heavy rain",6388.0,2023-07-21 14:39:07.693,59.89.178.109,Active,
30463,11772,1002,1.0,6.0,"LIS Ghorab Diversion weir, RCC lining Various RD, wire crate work damage due to heavy rain ",6388.0,2023-07-21 14:39:07.693,59.89.178.109,Active,
30464,11772,1002,1.0,8.0,"LIS Nagrota RCC main chanel 50 Rmt, & crate work 10 Rmt damage due to heavy rain ",6388.0,2023-07-21 14:39:07.693,59.89.178.109,Active,
30465,11772,1002,1.0,7.5,"FIS Gabli Kuhl Diversion weir, RCC lining RD 0 to 95, wire crate work damage due to heavy rain ",6388.0,2023-07-21 14:39:07.710,59.89.178.109,Active,
30466,11772,1002,1.0,6.0,LIS Balol Rising main 200 Rmt damage due to heavy rain ,6388.0,2023-07-21 14:39:07.710,59.89.178.109,Active,
30467,11773,1003,1.0,15.0,Sewerage Scheme to Nagrota Town  DI pipe at Various RD & filling of Slips and soil in the chambers due to heavy rain ,6388.0,2023-07-21 14:40:41.697,59.89.178.109,Active,
30468,11774,2,2.0,48.0,Due to heavy rainfall,7393.0,2023-07-21 15:11:21.100,117.215.247.244,Active,
30469,11775,2,34.0,263.0,loss occurred due to heavy rain,2104.0,2023-07-21 15:32:38.233,117.243.244.200,Active,
30470,11775,1002,45.0,494.0,loss occurred due to heavy rain,2104.0,2023-07-21 15:32:38.267,117.243.244.200,Active,
30471,11776,2,1.0,3.5,Treatment Plant filled with Silt and Amrit Sarovar filled with Mud.,2136.0,2023-07-21 15:52:06.300,117.215.247.188,Active,
30472,11777,2,37.0,67.16,Pump house and GI Pipes of various Dia damaged.,2136.0,2023-07-21 15:53:42.030,117.215.247.188,Active,
30473,11778,2,3.0,55.0,"Barbed wire fencing, approach road at 13 nos RDs damaged.",2136.0,2023-07-21 15:59:26.943,117.215.247.188,Active,
30474,11779,2,12.0,130.0,loss occurred due to heavy rain,2104.0,2023-07-21 16:54:32.183,117.215.248.45,Active,
30475,11779,1002,16.0,220.0,loss occurred due to heavy rain,2104.0,2023-07-21 16:54:32.200,117.215.248.45,Active,
30476,11779,2002,2.0,80.0,loss occurred due to heavy rain,2104.0,2023-07-21 16:54:32.247,117.215.248.45,Active,
30477,11780,2,1.0,9.84,"LWSS Jakhyol 1st 
",2056.0,2023-07-22 09:47:51.597,117.243.250.128,Active,
30478,11780,2,1.0,1.53,"LWSS Jakhyol 2nd 
",2056.0,2023-07-22 09:47:51.597,117.243.250.128,Active,
30479,11780,2,1.0,4.25,"LWSS Ladrour Khurd 
",2056.0,2023-07-22 09:47:51.610,117.243.250.128,Active,
30480,11780,2,1.0,4.53,"LWSS Markanda Tatapani
",2056.0,2023-07-22 09:47:51.610,117.243.250.128,Active,
30483,11782,2,1.0,2.0,"GWSS Thakrada  
",2152.0,2023-07-22 10:41:18.453,61.3.94.73,Active,
30484,11782,2,1.0,2.0,"GWSS Lowali 
",2152.0,2023-07-22 10:41:18.453,61.3.94.73,Active,
30485,11782,2,1.0,4.0,"GWSS Chanoti
",2152.0,2023-07-22 10:41:18.500,61.3.94.73,Active,
30486,11782,2,1.0,2.5,"GWSS Awantha
",2152.0,2023-07-22 10:41:18.500,61.3.94.73,Active,
30487,11782,2,1.0,3.0,"GWSS Siun
",2152.0,2023-07-22 10:41:18.500,61.3.94.73,Active,
30488,11782,2,1.0,2.0,"GWSS Siun
",2152.0,2023-07-22 10:41:18.547,61.3.94.73,Active,
30489,11782,2,1.0,2.0,"GWSS Lagnoo
",2152.0,2023-07-22 10:41:18.547,61.3.94.73,Active,
30490,11782,2,1.0,2.5,"GWSS Lagnoo
",2152.0,2023-07-22 10:41:18.547,61.3.94.73,Active,
30491,11782,2,1.0,2.0,"GWSS Redli
",2152.0,2023-07-22 10:41:18.560,61.3.94.73,Active,
30492,11782,2,1.0,2.5,"GWSS Dana 
",2152.0,2023-07-22 10:41:18.560,61.3.94.73,Active,
30493,11783,2,1.0,2.5,"GWSS Gatta Madwach 
",2152.0,2023-07-22 10:44:54.310,61.3.94.73,Active,
30494,11783,2,1.0,3.0,"GWSS Chiyaro 
",2152.0,2023-07-22 10:44:54.323,61.3.94.73,Active,
30495,11783,2,1.0,2.0,"GWSS Awanta 
",2152.0,2023-07-22 10:44:54.323,61.3.94.73,Active,
30496,11783,2,1.0,2.5,"GWSS Chanoti 
",2152.0,2023-07-22 10:44:54.323,61.3.94.73,Active,
30497,11783,2,1.0,5.0,"GWSS Gajwa
",2152.0,2023-07-22 10:44:54.340,61.3.94.73,Active,
30498,11783,2,1.0,3.5,"GWSS Tikker
",2152.0,2023-07-22 10:44:54.340,61.3.94.73,Active,
30499,11783,2,1.0,3.0,"GWSS Kashlog 
",2152.0,2023-07-22 10:44:54.387,61.3.94.73,Active,
30500,11783,2,1.0,2.5,"LWSS Sainj Towei 
",2152.0,2023-07-22 10:44:54.387,61.3.94.73,Active,
30501,11783,2,1.0,2.7,"LWSS Dom Ka Bag 
",2152.0,2023-07-22 10:44:54.403,61.3.94.73,Active,
30502,11783,2,1.0,2.0,"LWSS Kadiyana 
",2152.0,2023-07-22 10:44:54.403,61.3.94.73,Active,
30503,11783,2,1.0,3.5,"GWSS Borli 
",2152.0,2023-07-22 10:44:54.403,61.3.94.73,Active,
30504,11783,2,1.0,5.0,"GWSS Kolwa  
",2152.0,2023-07-22 10:44:54.417,61.3.94.73,Active,
30505,11784,1002,1.0,15.0,"LIS Chandog in GP Bharari
",2152.0,2023-07-22 10:47:49.730,61.3.94.73,Active,
30506,11784,1002,1.0,18.0,"LIS Rampur chekhria in GP Lana Cheta in tehsil Nohradhar.
",2152.0,2023-07-22 10:47:49.777,61.3.94.73,Active,
30507,11784,1002,1.0,12.0,"LIS Nedal 
",2152.0,2023-07-22 10:47:49.777,61.3.94.73,Active,
30508,11784,1002,1.0,14.0,"LIS Lana Pallar
",2152.0,2023-07-22 10:47:49.790,61.3.94.73,Active,
30509,11784,1002,1.0,10.0,"FIS Barag
",2152.0,2023-07-22 10:47:49.790,61.3.94.73,Active,
30510,11784,1002,1.0,7.5,"FIS Chauras
",2152.0,2023-07-22 10:47:49.790,61.3.94.73,Active,
30511,11784,1002,1.0,9.0,"LIS Badhol in GP Badhol
",2152.0,2023-07-22 10:47:49.807,61.3.94.73,Active,
30512,11784,1002,1.0,6.0,"FIS Dhabrariin GP Deva Manal.
",2152.0,2023-07-22 10:47:49.807,61.3.94.73,Active,
30513,11785,2,6.0,40.0,loss occurred due to heavy rain under JJM,2104.0,2023-07-22 11:02:08.067,169.149.229.211,Active,
30516,11786,2,72.0,760.0,loss occurred due to heavy rain,2104.0,2023-07-22 11:05:20.567,169.149.229.211,Active,
30517,11786,1002,38.0,785.0,,2104.0,2023-07-22 11:05:20.567,169.149.229.211,Active,
30518,11786,2002,8.0,1070.0,loss occurred due to heavy rain,2104.0,2023-07-22 11:05:20.580,169.149.229.211,Active,
30519,11787,2,1.0,16.0,"LWSS Glana Belgi 16
",2152.0,2023-07-22 11:07:57.980,61.3.94.73,Active,
30520,11787,2,1.0,13.0,"LWSS Bharmanu ki ser 13
",2152.0,2023-07-22 11:07:57.980,61.3.94.73,Active,
30521,11787,2,1.0,15.0,"LWSS Gadol Dalan 15
",2152.0,2023-07-22 11:07:57.993,61.3.94.73,Active,
30522,11787,2,1.0,10.0,"GWSS Kherti 10
",2152.0,2023-07-22 11:07:57.993,61.3.94.73,Active,
30523,11787,2,1.0,12.0,"GWSS Lana Chabule 12
",2152.0,2023-07-22 11:07:57.993,61.3.94.73,Active,
30524,11787,2,1.0,25.0,"LWSS Sirmouri Mandir 25
",2152.0,2023-07-22 11:07:57.993,61.3.94.73,Active,
30525,11787,2,1.0,8.0,"GWSS Anji Cheut 8
",2152.0,2023-07-22 11:07:58.010,61.3.94.73,Active,
30526,11787,2,1.0,14.0,"GWSS Jaman ki ser 14
",2152.0,2023-07-22 11:07:58.010,61.3.94.73,Active,
30527,11787,2,1.0,22.0,"LWSS Mahendobag 22
",2152.0,2023-07-22 11:07:58.010,61.3.94.73,Active,
30528,11787,2,1.0,19.0,"LWSS Kuji 19
",2152.0,2023-07-22 11:07:58.027,61.3.94.73,Active,
30529,11787,2,1.0,20.0,"LWSS Mohar Deothal 20
",2152.0,2023-07-22 11:07:58.027,61.3.94.73,Active,
30530,11787,2,1.0,36.0,"LWSS Karganoo 36
",2152.0,2023-07-22 11:07:58.027,61.3.94.73,Active,
30531,11787,2,1.0,38.0,"LWSS Neri Ratoli 38
",2152.0,2023-07-22 11:07:58.027,61.3.94.73,Active,
30532,11787,2,1.0,22.0,"LWSS Larabh Mandehra 22
",2152.0,2023-07-22 11:07:58.040,61.3.94.73,Active,
30533,11787,2,1.0,30.0,"LWSS Koti Mowga 30
",2152.0,2023-07-22 11:07:58.040,61.3.94.73,Active,
30534,11631,1002,1.0,75.0,loss occurred due to heavy rain on dated 14.07.2023,2104.0,2023-07-22 11:11:39.377,169.149.229.211,Active,
30535,11625,2,4.0,7.5,loss occurred due to heavy rain on dated 13.07.2023,2104.0,2023-07-22 11:12:11.443,169.149.229.211,Active,
30536,11788,2,1.0,25.0,"LWSS Bhoal Talia 25
",2152.0,2023-07-22 11:12:43.663,61.3.94.73,Active,
30537,11788,2,1.0,20.0,"LWSS Fagu 20
",2152.0,2023-07-22 11:12:43.663,61.3.94.73,Active,
30538,11788,2,1.0,28.0,"LWSS Kotla Mangan 28
",2152.0,2023-07-22 11:12:43.680,61.3.94.73,Active,
30539,11788,2,1.0,17.0,"LWSS Chaloga vyas 17
",2152.0,2023-07-22 11:12:43.680,61.3.94.73,Active,
30540,11788,2,1.0,22.0,"LWSS Sodhadhayri 22
",2152.0,2023-07-22 11:12:43.680,61.3.94.73,Active,
30541,11788,2,1.0,12.0,"GWSS Bhuira 12
",2152.0,2023-07-22 11:12:43.693,61.3.94.73,Active,
30542,11788,2,1.0,25.0,"GWSS Deedag 25
",2152.0,2023-07-22 11:12:43.693,61.3.94.73,Active,
30543,11788,2,1.0,30.0,"LWSS Chob Tali 30
",2152.0,2023-07-22 11:12:43.693,61.3.94.73,Active,
30544,11788,2,1.0,30.0,"LWSS Badu sahib 30
",2152.0,2023-07-22 11:12:43.693,61.3.94.73,Active,
30545,11788,2,1.0,30.0,"LWSS Mangarh 30
",2152.0,2023-07-22 11:12:43.710,61.3.94.73,Active,
30546,11788,2,1.0,40.0,"LWSS Drabla Shalech 40
",2152.0,2023-07-22 11:12:43.710,61.3.94.73,Active,
30547,11788,2,1.0,35.0,"LWSS Manva 35
",2152.0,2023-07-22 11:12:43.773,61.3.94.73,Active,
30548,11788,2,1.0,35.0,"GWSS Jadol Taproli 35
",2152.0,2023-07-22 11:12:43.773,61.3.94.73,Active,
30549,11788,2,1.0,35.0,"LWSS Koti Badhog 35
",2152.0,2023-07-22 11:12:43.787,61.3.94.73,Active,
30550,11788,2,1.0,40.0,"LWSS Chandole 40
",2152.0,2023-07-22 11:12:43.787,61.3.94.73,Active,
30551,11789,2,1.0,30.0,"LWSS Ranaghat 30
",2152.0,2023-07-22 11:14:19.267,61.3.94.73,Active,
30552,11789,2,1.0,25.0,"LWSS Drabli 25
",2152.0,2023-07-22 11:14:19.267,61.3.94.73,Active,
30553,11789,2,1.0,45.0,"LWSS Daro Devariya 45
",2152.0,2023-07-22 11:14:19.313,61.3.94.73,Active,
30554,11789,2,1.0,30.0,"LWSS Kulth 30
",2152.0,2023-07-22 11:14:19.313,61.3.94.73,Active,
30555,11790,1002,1.0,40.0,"LIS kathali bharan 
",2152.0,2023-07-22 11:17:00.480,61.3.94.73,Active,
30556,11790,1002,1.0,35.0,"LiS kowga 
",2152.0,2023-07-22 11:17:00.497,61.3.94.73,Active,
30557,11790,1002,1.0,35.0,"LIS Nei Neri 
",2152.0,2023-07-22 11:17:00.497,61.3.94.73,Active,
30558,11790,1002,1.0,45.0,"LIS Malho Mashog 
",2152.0,2023-07-22 11:17:00.557,61.3.94.73,Active,
30559,11791,2,1.0,3.5,"LWSS Rajban Jatt Basti
",2152.0,2023-07-22 11:18:48.160,61.3.94.73,Active,
30560,11791,2,1.0,2.5,"GWSS Naadi
",2152.0,2023-07-22 11:18:48.177,61.3.94.73,Active,
30561,11791,2,1.0,3.0,"LWSS Sirmouri Tal
",2152.0,2023-07-22 11:18:48.177,61.3.94.73,Active,
30562,11632,2,6.0,76.5,loss occurred due to heavy rain,2104.0,2023-07-22 11:19:22.333,169.149.229.211,Active,
30563,11792,1002,1.0,3.5,"Left Bank Canal
",2152.0,2023-07-22 11:20:44.220,61.3.94.73,Active,
30564,11792,1002,1.0,2.5,"Bata Majra Canal
",2152.0,2023-07-22 11:20:44.233,61.3.94.73,Active,
30565,11792,1002,1.0,3.5,"LIS Pardooni
",2152.0,2023-07-22 11:20:44.280,61.3.94.73,Active,
30566,11792,1002,1.0,3.0,"LIS Kando Naddi
",2152.0,2023-07-22 11:20:44.280,61.3.94.73,Active,
30567,11792,1002,1.0,4.5,"LIS Muglawala Kartarpur
",2152.0,2023-07-22 11:20:44.313,61.3.94.73,Active,
30568,11793,2,1.0,3.5,"GWSS Ariyo Bass
",2152.0,2023-07-22 11:25:28.653,61.3.94.73,Active,
30569,11793,2,1.0,2.8,"GWSS Matiyana
",2152.0,2023-07-22 11:25:28.670,61.3.94.73,Active,
30570,11793,2,1.0,6.0,"LWSS Balikoti
",2152.0,2023-07-22 11:25:28.670,61.3.94.73,Active,
30571,11793,2,1.0,2.5,"GWSS khera Bass
",2152.0,2023-07-22 11:25:28.670,61.3.94.73,Active,
30572,11793,2,1.0,1.8,"GWSS Handari
",2152.0,2023-07-22 11:25:28.683,61.3.94.73,Active,
30573,11793,2,1.0,2.2,"GWSS Parli
",2152.0,2023-07-22 11:25:28.730,61.3.94.73,Active,
